review_id,review_text,rating,sentiment,category,verified_purchase
REV-018994,"One star! The loose threads of this cardigan is horrific. Arrived in awful condition, particularly the. Fell apart after the very first wash.",2,0,Retail & Apparel,False
REV-027932,Do not recommend this smash burger at all. Suffers from freezing cold food. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-096844,One star! The shoddy workmanship of this roof inspection is horrific. Overcharged by hundreds for an unfinished. Still waiting for a callback two weeks later.,2,0,Services & Professional,True
REV-024321,Leather boots review: Soft fabric. Purchased this last week and couldn't be happier with the. Will definitely order another color soon.,5,1,Retail & Apparel,True
REV-022671,"Really happy with the raincoat. It offers flawless stitching, and highly recommend to anyone looking for comfort and style.",5,1,Retail & Apparel,False
REV-079569,Five stars! The expert craftsmanship of this home AC repair blew me away. Highly impressed with the professionalism during the and fair quote with no surprise fees at the end.,4,1,Services & Professional,False
REV-002209,"Really happy with the handbag. It offers flawless stitching, and arrived fast and fits true to size.",5,1,Retail & Apparel,True
REV-043164,Worst dinner in a long time with the hotel room. The overpriced bill is unacceptable. Several in our party suffered food poisoning.,2,0,Hospitality & Food,False
REV-099407,"Really happy with the home AC repair. It offers tidy clean up after job, and fair quote with no surprise fees at the end.",4,1,Services & Professional,True
REV-010043,Formal blazer review: Perfect fit. Hands down the best. Worth every single penny.,5,1,Retail & Apparel,True
REV-043194,Do not recommend this hotel room at all. Suffers from horrible waiting time. The manager argued with us when we complained.,1,0,Hospitality & Food,True
REV-097901,Five stars! The tidy clean up after job of this plumbing repair blew me away. Could not have asked for better service regarding the and fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-089063,Home ac repair review: Tidy clean up after job. Seamless and smooth experience with the. Consistently dependable service.,4,1,Services & Professional,False
REV-031013,"Really happy with the grilled steak. It offers spotless cleanliness, and will be recommending to all our friends and family.",5,1,Hospitality & Food,True
REV-050986,Do not recommend this ultrabook laptop at all. Suffers from buggy companion software. Flimsy cable broke on day three.,2,0,Consumer Tech & Electronics,False
REV-012375,Exceeded my expectations regarding the t-shirt. The premium finish is exceptional! Worth every single penny.,4,1,Retail & Apparel,False
REV-077994,Stay away from this dental cleaning. Encountered shoddy workmanship. Owner threatened us when we asked for a revised invoice.,2,0,Services & Professional,True
REV-043759,Margherita pizza review: Prompt delivery. Had an unforgettable evening enjoying the. The chef really knows what they are doing!,4,1,Hospitality & Food,True
REV-024714,Do not recommend this leather boots at all. Suffers from bad odor. The sizing chart is completely misleading.,2,0,Retail & Apparel,False
REV-051451,"Really happy with the fast charger. It offers sturdy aluminum build, and fast shipping and solid protective packaging.",4,1,Consumer Tech & Electronics,True
REV-027147,Five stars! The inviting atmosphere of this craft coffee blew me away. Outstanding dining experience featuring the and a delightful culinary experience.,5,1,Hospitality & Food,True
REV-001234,Stay away from this wool sweater. Encountered faded dye. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-074446,One star! The laggy performance of this noise cancelling earbuds is horrific. Terrible engineering and zero support for the. Flimsy cable broke on day three.,1,0,Consumer Tech & Electronics,False
REV-073833,Upgraded from my old device to this ultrabook laptop. The snappy processing speed is exceptional! Battery lasts two full days on a single charge.,5,1,Consumer Tech & Electronics,True
REV-022710,One star! The itchy material of this running sneakers is horrific. Terrible craftsmanship on the. Customer service refused to offer an exchange.,1,0,Retail & Apparel,True
REV-091889,Dental cleaning review: Quick turnaround time. Highly impressed with the professionalism during the. Fair quote with no surprise fees at the end.,4,1,Services & Professional,False
REV-018773,Five stars! The vibrant color of this wool sweater blew me away. Hands down the best and will definitely order another color soon.,4,1,Retail & Apparel,False
REV-005557,"Really happy with the silk dress. It offers flawless stitching, and got so many compliments wearing this.",5,1,Retail & Apparel,True
REV-086138,Do not recommend this dental cleaning at all. Suffers from hidden extra fees. Still waiting for a callback two weeks later.,2,0,Services & Professional,False
REV-075014,Do not recommend this pest control treatment at all. Suffers from unclear billing. Still waiting for a callback two weeks later.,2,0,Services & Professional,True
REV-052855,"Really happy with the fast charger. It offers ultra quiet cooling, and syncs seamlessly across all my devices.",5,1,Consumer Tech & Electronics,True
REV-064309,Upgraded from my old device to this portable power bank. The snappy processing speed is exceptional! Fast shipping and solid protective packaging.,5,1,Consumer Tech & Electronics,True
REV-020522,Stay away from this wool sweater. Encountered completely inaccurate sizing. Customer service refused to offer an exchange.,2,0,Retail & Apparel,False
REV-055353,Five stars! The instant pairing of this mechanical keyboard blew me away. Top tier hardware! The and battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,False
REV-069289,"Really happy with the gaming monitor. It offers deep rich bass, and battery lasts two full days on a single charge.",5,1,Consumer Tech & Electronics,True
REV-022452,Do not recommend this formal blazer at all. Suffers from faded dye. Save your cash and look elsewhere.,2,0,Retail & Apparel,True
REV-023039,"Really happy with the winter jacket. It offers comfortable lining, and highly recommend to anyone looking for comfort and style.",5,1,Retail & Apparel,True
REV-042883,Five stars! The inviting atmosphere of this hotel room blew me away. Consistently the top spot in town for and a delightful culinary experience.,5,1,Hospitality & Food,True
REV-088172,One star! The hidden extra fees of this plumbing repair is horrific. Avoid this company at all costs for your. Had to hire a second company to fix their mistakes.,2,0,Services & Professional,False
REV-067727,Upgraded from my old device to this portable power bank. The crystal clear display is exceptional! Syncs seamlessly across all my devices.,5,1,Consumer Tech & Electronics,True
REV-080671,Top notch workmanship provided for the haircut and styling. The thorough inspection is exceptional! Finished ahead of schedule with zero hassle.,4,1,Services & Professional,False
REV-085529,Five stars! The professional advice of this roof inspection blew me away. Reliable and trustworthy team for our and polite technicians who respected our home.,5,1,Services & Professional,True
REV-080315,Five stars! The tidy clean up after job of this car detailing blew me away. Top notch workmanship provided for the and fair quote with no surprise fees at the end.,4,1,Services & Professional,True
REV-051081,"Really happy with the fast charger. It offers seamless connectivity, and fast shipping and solid protective packaging.",5,1,Consumer Tech & Electronics,True
REV-080564,Do not recommend this dental cleaning at all. Suffers from disrespectful attitude. Had to hire a second company to fix their mistakes.,1,0,Services & Professional,True
REV-096711,Five stars! The expert craftsmanship of this lawn maintenance blew me away. Could not have asked for better service regarding the and polite technicians who respected our home.,5,1,Services & Professional,True
REV-056954,Stay away from this ultrabook laptop. Encountered constant bluetooth dropouts. Crashes my PC every time it connects.,2,0,Consumer Tech & Electronics,True
REV-057597,Five stars! The sturdy aluminum build of this mechanical keyboard blew me away. Extremely pleased with the high speed and and battery lasts two full days on a single charge.,4,1,Consumer Tech & Electronics,True
